"Date","L1-Category","L2-Category","Segment","L1-Region","L2-Region","Value","Value 2","Count","Rate"
"2017-04-01","Furniture","Furnishings","Consumer","Central","Austria","146.79","20.52","3","0.1398"
"2017-04-01","Furniture","Furnishings","Consumer","Central","France","37.8","6","2","0.1587"
"2017-04-01","Furniture","Furnishings","Consumer","South","Italy","444.72","208.92","4","0.4698"
"2017-04-01","Furniture","Furnishings","Corporate","Central","France","126.45","6.3","5","0.0498"
"2017-04-01","Furniture","Furnishings","Corporate","South","Italy","329.94","16.47","3","0.0499"
"2017-04-01","Furniture","Furnishings","Home Office","Central","France","259.5","57","5","0.2197"
"2017-04-01","Furniture","Tables","Corporate","Central","Netherlands","515.86","-395.54","2","-0.7668"
"2017-04-01","Office Supplies","Appliances","Corporate","Central","France","1339.42","223.24","3","0.1667"
"2017-04-01","Office Supplies","Appliances","Corporate","Central","Germany","123.55","37.03","4","0.2997"
"2017-04-01","Office Supplies","Appliances","Corporate","South","Spain","2636.85","949.2","5","0.36"
"2017-04-01","Office Supplies","Art","Consumer","Central","France","361.8","79.29","9","0.2192"
"2017-04-01","Office Supplies","Art","Consumer","Central","Germany","70.35","34.44","7","0.4896"
"2017-04-01","Office Supplies","Art","Consumer","North","Finland","37.86","13.62","2","0.3597"
"2017-04-01","Office Supplies","Art","Corporate","Central","France","145.05","59.4","5","0.4095"
"2017-04-01","Office Supplies","Art","Corporate","South","Italy","336.75","102.6","9","0.3047"
"2017-04-01","Office Supplies","Art","Corporate","South","Spain","48.57","12.42","3","0.2557"
"2017-04-01","Office Supplies","Art","Home Office","Central","Austria","107.4","8.58","2","0.0799"
"2017-04-01","Office Supplies","Art","Home Office","North","United Kingdom","53.55","4.23","3","0.079"
"2017-04-01","Office Supplies","Binders","Consumer","Central","Germany","30.1","5.2","5","0.1729"
"2017-04-01","Office Supplies","Binders","Consumer","North","Sweden","14.96","-3.02","1","-0.2016"
"2017-04-01","Office Supplies","Binders","Consumer","South","Italy","66.45","1.95","5","0.0293"
"2017-04-01","Office Supplies","Binders","Consumer","South","Spain","144.12","31.2","8","0.2165"
"2017-04-01","Office Supplies","Binders","Corporate","Central","France","146.37","59.58","9","0.4071"
"2017-04-01","Office Supplies","Binders","Corporate","Central","Germany","39.87","1.17","3","0.0293"
"2017-04-01","Office Supplies","Binders","Corporate","South","Italy","30.63","10.92","5","0.3565"
"2017-04-01","Office Supplies","Binders","Home Office","Central","Belgium","103.56","18.6","2","0.1796"
"2017-04-01","Office Supplies","Binders","Home Office","Central","Netherlands","8.94","-5.04","2","-0.5638"
"2017-04-01","Office Supplies","Binders","Home Office","North","Ireland","19.98","-3.6","3","-0.1802"
"2017-04-01","Office Supplies","Binders","Home Office","North","United Kingdom","26.82","5.85","3","0.2181"
"2017-04-01","Office Supplies","Envelopes","Consumer","Central","Germany","78.57","39.24","3","0.4994"
"2017-04-01","Office Supplies","Envelopes","Consumer","North","Sweden","42.62","-0.86","3","-0.0201"
"2017-04-01","Office Supplies","Envelopes","Consumer","South","Italy","11.91","2.85","1","0.2393"
"2017-04-01","Office Supplies","Envelopes","Corporate","Central","France","52.98","5.82","2","0.1099"
"2017-04-01","Office Supplies","Envelopes","Corporate","Central","Germany","74.07","5.85","3","0.079"
"2017-04-01","Office Supplies","Envelopes","Home Office","North","Ireland","34.65","-33.27","2","-0.9602"
"2017-04-01","Office Supplies","Fasteners","Consumer","North","United Kingdom","21.96","9","2","0.4098"
"2017-04-01","Office Supplies","Fasteners","Consumer","South","Italy","32.4","4.86","3","0.15"
"2017-04-01","Office Supplies","Fasteners","Corporate","Central","France","42.21","15.57","3","0.3689"
"2017-04-01","Office Supplies","Labels","Consumer","Central","France","73.44","10.26","9","0.1397"
"2017-04-01","Office Supplies","Labels","Consumer","North","Norway","28.08","0","3","0"
"2017-04-01","Office Supplies","Labels","Consumer","South","Italy","19.71","7.83","3","0.3973"
"2017-04-01","Office Supplies","Labels","Corporate","Central","France","27.81","12.78","3","0.4595"
"2017-04-01","Office Supplies","Labels","Corporate","South","Italy","25.11","1.71","3","0.0681"
"2017-04-01","Office Supplies","Paper","Corporate","Central","France","39.78","12.69","3","0.319"
"2017-04-01","Office Supplies","Paper","Corporate","South","Italy","142.5","14.25","5","0.1"
"2017-04-01","Office Supplies","Paper","Corporate","South","Spain","363","110.16","12","0.3035"
"2017-04-01","Office Supplies","Paper","Home Office","Central","France","140.88","28.08","8","0.1993"
"2017-04-01","Office Supplies","Storage","Consumer","Central","France","2007.78","362.46","21","0.1805"
"2017-04-01","Office Supplies","Storage","Consumer","North","Finland","52.56","16.29","3","0.3099"
"2017-04-01","Office Supplies","Storage","Consumer","South","Italy","203.26","-50.9","6","-0.2504"
"2017-04-01","Office Supplies","Storage","Corporate","Central","France","474.69","175.65","12","0.37"
"2017-04-01","Office Supplies","Storage","Corporate","Central","Germany","130.1","1.58","3","0.0122"
"2017-04-01","Office Supplies","Storage","Corporate","Central","Netherlands","191.2","-187.42","3","-0.9802"
"2017-04-01","Office Supplies","Storage","Corporate","South","Italy","593.73","-296.97","5","-0.5002"
"2017-04-01","Office Supplies","Storage","Home Office","Central","France","753.03","259.77","11","0.345"
"2017-04-01","Office Supplies","Supplies","Consumer","Central","France","116.12","-8.26","7","-0.0712"
"2017-04-01","Office Supplies","Supplies","Consumer","Central","Germany","83.79","34.29","3","0.4092"
"2017-04-01","Office Supplies","Supplies","Consumer","North","United Kingdom","351.36","129.84","8","0.3695"
"2017-04-01","Office Supplies","Supplies","Corporate","South","Spain","177.3","21.24","6","0.1198"
"2017-04-01","Office Supplies","Supplies","Home Office","Central","Belgium","56.76","26.64","2","0.4693"
"2017-04-01","Office Supplies","Supplies","Home Office","Central","Germany","166.68","8.28","4","0.0497"
"2017-04-01","Technology","Accessories","Consumer","Central","France","465.24","139.56","4","0.3"
"2017-04-01","Technology","Accessories","Consumer","South","Italy","232.62","69.78","2","0.3"
"2017-04-01","Technology","Accessories","Corporate","Central","France","42.15","13.89","1","0.3295"
"2017-04-01","Technology","Accessories","Corporate","South","Italy","512.28","204.9","2","0.4"
"2017-04-01","Technology","Accessories","Home Office","Central","Netherlands","138.9","-138.9","5","-1"
"2017-04-01","Technology","Copiers","Consumer","Central","France","406.37","-9.61","2","-0.0237"
"2017-04-01","Technology","Copiers","Consumer","Central","Germany","264.22","2.92","2","0.0111"
"2017-04-01","Technology","Copiers","Consumer","South","Italy","174.33","71.46","1","0.4099"
"2017-04-01","Technology","Copiers","Corporate","Central","France","286.01","63.89","2","0.2234"
"2017-04-01","Technology","Copiers","Corporate","South","Italy","1225.65","416.7","5","0.34"
"2017-04-01","Technology","Copiers","Corporate","South","Spain","612.45","159.15","5","0.2599"
"2017-04-01","Technology","Copiers","Home Office","North","Ireland","482.04","-144.63","3","-0.3"
"2017-04-01","Technology","Machines","Consumer","Central","France","932.69","40.37","4","0.0433"
"2017-04-01","Technology","Machines","Corporate","Central","France","2752.34","460.28","14","0.1672"
"2017-04-01","Technology","Machines","Corporate","Central","Germany","78.27","10.41","1","0.133"
"2017-04-01","Technology","Machines","Home Office","Central","France","510.31","-24.05","2","-0.0471"
"2017-04-01","Technology","Phones","Consumer","Central","France","3733.58","396.23","15","0.1061"
"2017-04-01","Technology","Phones","Consumer","North","Finland","910.35","200.25","5","0.22"
"2017-04-01","Technology","Phones","Consumer","South","Italy","300.4","-125.21","3","-0.4168"
"2017-04-01","Technology","Phones","Corporate","Central","Netherlands","227.74","-113.9","3","-0.5001"
"2017-04-01","Technology","Phones","Home Office","Central","France","387.4","31.9","6","0.0823"
"2017-04-01","Technology","Phones","Home Office","Central","Netherlands","166.83","-73.41","2","-0.44"
"2017-05-01","Furniture","Bookcases","Consumer","Central","Germany","367.98","-114.3","5","-0.3106"
"2017-05-01","Furniture","Bookcases","Corporate","Central","France","593.35","10.93","3","0.0184"
"2017-05-01","Furniture","Bookcases","Home Office","Central","France","1487.81","132.17","4","0.0888"
"2017-05-01","Furniture","Chairs","Consumer","Central","Germany","942.44","178.64","10","0.1895"
"2017-05-01","Furniture","Chairs","Consumer","Central","Switzerland","324.06","9.72","2","0.03"
"2017-05-01","Furniture","Chairs","Consumer","North","Denmark","920.4","-276.12","4","-0.3"
"2017-05-01","Furniture","Chairs","Consumer","North","United Kingdom","204.93","79.92","3","0.39"
"2017-05-01","Furniture","Chairs","Corporate","Central","France","614.57","247.67","8","0.403"
"2017-05-01","Furniture","Chairs","Corporate","Central","Netherlands","126.78","-55.86","4","-0.4406"
"2017-05-01","Furniture","Furnishings","Consumer","Central","France","136.8","32.64","8","0.2386"
"2017-05-01","Furniture","Furnishings","Consumer","Central","Germany","222.36","104.46","2","0.4698"
"2017-05-01","Furniture","Furnishings","Corporate","Central","France","329.67","125.19","3","0.3797"
"2017-05-01","Furniture","Furnishings","Corporate","Central","Netherlands","42.84","5.34","1","0.1246"
"2017-05-01","Furniture","Furnishings","Corporate","North","United Kingdom","93.11","-62.08","7","-0.6667"
"2017-05-01","Furniture","Tables","Consumer","Central","Germany","1726.34","-478.06","5","-0.2769"
"2017-05-01","Furniture","Tables","Consumer","North","United Kingdom","668.34","267.3","2","0.3999"
"2017-05-01","Furniture","Tables","Corporate","Central","France","1207.5","-309.27","4","-0.2561"
"2017-05-01","Office Supplies","Appliances","Consumer","Central","France","929.18","129.38","8","0.1392"
"2017-05-01","Office Supplies","Appliances","Consumer","Central","Germany","30.89","9.26","1","0.2997"
"2017-05-01","Office Supplies","Appliances","Consumer","Central","Netherlands","543.09","-130.35","2","-0.24"
"2017-05-01","Office Supplies","Appliances","Consumer","North","United Kingdom","566.61","28.32","1","0.05"
"2017-05-01","Office Supplies","Appliances","Corporate","Central","France","273.89","109.49","8","0.3998"
"2017-05-01","Office Supplies","Appliances","Corporate","South","Italy","1609.29","273.51","3","0.17"
"2017-05-01","Office Supplies","Appliances","Home Office","South","Italy","116.52","51.24","2","0.4398"
"2017-05-01","Office Supplies","Art","Consumer","Central","France","264.18","50.4","9","0.1908"
"2017-05-01","Office Supplies","Art","Consumer","Central","Germany","1284.05","282.35","35","0.2199"
"2017-05-01","Office Supplies","Art","Consumer","North","Norway","206.52","35.04","4","0.1697"
"2017-05-01","Office Supplies","Art","Consumer","North","United Kingdom","268.56","54.39","9","0.2025"
"2017-05-01","Office Supplies","Art","Consumer","South","Italy","442.74","151.86","13","0.343"
"2017-05-01","Office Supplies","Art","Consumer","South","Spain","164.7","29.61","3","0.1798"
"2017-05-01","Office Supplies","Art","Corporate","Central","France","256.74","69","10","0.2688"
"2017-05-01","Office Supplies","Art","Corporate","Central","Germany","256.41","33.48","9","0.1306"
"2017-05-01","Office Supplies","Art","Corporate","North","Sweden","111.75","-69.3","5","-0.6201"
"2017-05-01","Office Supplies","Art","Home Office","Central","France","267.03","87.9","11","0.3292"
"2017-05-01","Office Supplies","Art","Home Office","Central","Germany","565.38","108.12","13","0.1912"
"2017-05-01","Office Supplies","Art","Home Office","Central","Netherlands","138.96","-66.78","6","-0.4806"
"2017-05-01","Office Supplies","Binders","Consumer","Central","France","339.42","87.36","22","0.2574"
"2017-05-01","Office Supplies","Binders","Consumer","Central","Germany","326.55","114.57","20","0.3508"
"2017-05-01","Office Supplies","Binders","Consumer","North","Norway","240.96","45.6","8","0.1892"
"2017-05-01","Office Supplies","Binders","Consumer","North","United Kingdom","34.29","12.33","3","0.3596"
"2017-05-01","Office Supplies","Binders","Consumer","South","Italy","347.82","142.56","11","0.4099"
"2017-05-01","Office Supplies","Binders","Consumer","South","Spain","20.07","5.13","3","0.2556"
"2017-05-01","Office Supplies","Binders","Corporate","Central","France","182.58","32.79","13","0.1796"
"2017-05-01","Office Supplies","Binders","Corporate","Central","Germany","16.74","6.18","2","0.3692"
"2017-05-01","Office Supplies","Binders","Corporate","North","Sweden","11.55","-6.03","2","-0.5221"
"2017-05-01","Office Supplies","Binders","Corporate","North","United Kingdom","48.03","15.21","5","0.3167"
"2017-05-01","Office Supplies","Binders","Corporate","South","Italy","9.78","2.34","2","0.2393"
"2017-05-01","Office Supplies","Binders","Home Office","Central","France","158.76","72.99","3","0.4598"
"2017-05-01","Office Supplies","Binders","Home Office","Central","Germany","43.2","2.16","3","0.05"
"2017-05-01","Office Supplies","Binders","Home Office","South","Italy","30.66","1.5","2","0.0489"
"2017-05-01","Office Supplies","Envelopes","Consumer","Central","France","136.95","45.15","5","0.3297"
"2017-05-01","Office Supplies","Envelopes","Consumer","Central","Germany","147.84","33.96","4","0.2297"
"2017-05-01","Office Supplies","Envelopes","Consumer","Central","Switzerland","122.94","49.14","6","0.3997"
"2017-05-01","Office Supplies","Envelopes","Consumer","North","Denmark","26.01","-11.97","3","-0.4602"
"2017-05-01","Office Supplies","Envelopes","Consumer","North","United Kingdom","53.3","0.56","3","0.0105"
"2017-05-01","Office Supplies","Envelopes","Consumer","South","Italy","277.68","96.84","7","0.3487"
"2017-05-01","Office Supplies","Envelopes","Corporate","Central","Germany","40.98","16.38","2","0.3997"
"2017-05-01","Office Supplies","Fasteners","Consumer","Central","Germany","53.19","13.59","5","0.2555"
"2017-05-01","Office Supplies","Fasteners","Consumer","North","United Kingdom","43.92","15.36","4","0.3497"
"2017-05-01","Office Supplies","Fasteners","Corporate","Central","Germany","21.96","7.68","2","0.3497"
"2017-05-01","Office Supplies","Fasteners","Home Office","Central","Germany","41.4","7.83","3","0.1891"
"2017-05-01","Office Supplies","Labels","Consumer","Central","France","37.26","8.91","3","0.2391"
"2017-05-01","Office Supplies","Labels","Consumer","Central","Germany","27.66","9.42","3","0.3406"
"2017-05-01","Office Supplies","Labels","Corporate","Central","Germany","25.92","11.88","3","0.4583"
"2017-05-01","Office Supplies","Labels","Corporate","Central","Netherlands","15.48","-5.94","3","-0.3837"
"2017-05-01","Office Supplies","Paper","Consumer","Central","France","118.17","20.73","8","0.1754"
"2017-05-01","Office Supplies","Paper","Consumer","Central","Germany","116.73","12.69","6","0.1087"
